customer_id,gender,senior_citizen,partner,dependents,tenure_months,country,state,city,zip_code,latitude,longitude
5802-ADBRC,Female,0,1,0,50,United States,California,San Juan Capistrano,92675,33.521447,-117.602555
8076-FEZKJ,Male,0,0,0,10,United States,California,Silverado,92676,33.782346,-117.635263
5197-YPYBZ,Female,0,1,1,12,United States,California,Laguna Niguel,92677,33.529047,-117.701175
4312-GVYNH,Female,0,1,0,70,United States,California,Westminster,92683,33.752591,-117.993661
8495-LJDFO,Female,1,0,0,64,United States,California,Rancho Santa Margarita,92688,33.624654,-117.611733
0839-JTCUD,Female,0,1,0,66,United States,California,Mission Viejo,92691,33.611945,-117.665867
5494-WOZRZ,Female,0,1,0,71,United States,California,Mission Viejo,92692,33.60693,-117.644253
1302-UHBDD,Male,1,0,0,20,United States,California,Ladera Ranch,92694,33.569186,-117.640055
2234-EOFPT,Male,0,1,0,72,United States,California,Santa Ana,92701,33.748478,-117.858918
8619-IJNDK,Female,0,1,0,71,United States,California,Santa Ana,92703,33.748635,-117.906125
8378-LKJAF,Male,0,1,1,38,United States,California,Santa Ana,92704,33.719869,-117.907063
1153-GNOLC,Male,0,0,0,33,United States,California,Santa Ana,92707,33.714829,-117.872941
3298-QEICA,Female,0,1,0,23,United States,California,Fountain Valley,92708,33.712036,-117.950113
0788-DXBFY,Male,0,1,0,58,United States,California,Tustin,92780,33.735802,-117.818805
3597-YASZG,Female,1,1,0,70,United States,California,Tustin,92782,33.738543,-117.785046
3496-LFSZU,Male,0,1,0,4,United States,California,Anaheim,92801,33.844983,-117.952151
5242-UOWHD,Male,0,1,1,45,United States,California,Anaheim,92802,33.807864,-117.923782
6479-SZPLM,Male,0,1,1,36,United States,California,Anaheim,92805,33.830209,-117.906099
8097-VBQTZ,Male,0,0,0,54,United States,California,Anaheim,92806,33.83796,-117.870494
4500-HKANN,Male,0,1,0,23,United States,California,Anaheim,92807,33.848733,-117.788357
9917-KWRBE,Female,0,1,0,41,United States,California,Anaheim,92808,33.850452,-117.726668
3420-ZDBMA,Male,1,0,0,5,United States,California,Brea,92821,33.930199,-117.862898
2212-LYASK,Male,0,1,0,27,United States,California,Brea,92823,33.924143,-117.79387
1393-IMKZG,Female,0,0,0,1,United States,California,Fullerton,92831,33.879983,-117.895482
8069-RHUXK,Female,0,1,0,67,United States,California,Fullerton,92832,33.868316,-117.929029
3398-GCPMU,Female,1,1,0,72,United States,California,Fullerton,92833,33.877639,-117.961212
2908-WGAXL,Female,0,1,1,56,United States,California,Fullerton,92835,33.902211,-117.914922
3378-AJRAO,Male,0,1,0,44,United States,California,Garden Grove,92840,33.787165,-117.931889
1013-QCWAM,Female,1,1,0,66,United States,California,Garden Grove,92841,33.786738,-117.982564
6050-FFXES,Female,0,1,0,69,United States,California,Garden Grove,92844,33.766476,-117.969795
0362-RAOQO,Female,0,0,0,40,United States,California,Norco,92860,33.925833,-117.559639
9554-DFKIC,Male,0,1,1,30,United States,California,Villa Park,92861,33.817473,-117.810462
5527-ACHSO,Female,0,0,0,11,United States,California,Orange,92865,33.828779,-117.848299
0829-DDVLK,Female,0,0,0,15,United States,California,Orange,92866,33.784597,-117.844535
1399-UBQIU,Male,0,0,0,11,United States,California,Orange,92867,33.81859,-117.821288
1813-JLKWR,Female,0,1,0,64,United States,California,Orange,92868,33.787796,-117.875928
0336-PIKEI,Male,1,1,0,72,United States,California,Orange,92869,33.792791,-117.789749
7322-OCWHC,Male,1,1,0,72,United States,California,Placentia,92870,33.881158,-117.854783
9537-VHDTA,Female,0,0,1,1,United States,California,Corona,92879,33.893823,-117.531446
4957-TIALW,Female,0,0,0,15,United States,California,Corona,92880,33.918043,-117.617809
2054-PJOCK,Female,0,0,0,60,United States,California,Corona,92881,33.833686,-117.513063
9150-HEPMB,Male,0,0,0,56,United States,California,Corona,92882,33.819385,-117.600213
9030-QGZNL,Female,0,0,0,8,United States,California,Corona,92883,33.762351,-117.488725
3126-WQMGH,Female,0,1,0,49,United States,California,Yorba Linda,92887,33.884073,-117.732197
7176-WRTNX,Male,0,0,0,70,United States,California,Ventura,93004,34.278697,-119.167798
5732-IKGQH,Male,1,1,0,52,United States,California,Camarillo,93012,34.205504,-118.993111
9239-GZHZE,Female,0,1,0,72,United States,California,Carpinteria,93013,34.441398,-119.513163
7205-BAIAD,Female,0,0,0,40,United States,California,Fillmore,93015,34.408161,-118.865111
0093-EXYQL,Female,1,0,0,40,United States,California,Ojai,93023,34.581308,-118.931948
8064-RAVOH,Male,0,0,1,1,United States,California,Oxnard,93030,34.223244,-119.18012
0219-QAERP,Male,0,1,0,30,United States,California,Oxnard,93033,34.156629,-119.117218
9168-INPSZ,Female,1,1,0,44,United States,California,Port Hueneme,93041,34.110124,-119.100972
0015-UOCOJ,Female,1,0,0,7,United States,California,Simi Valley,93063,34.296813,-118.685703
5334-AFQJB,Male,1,0,0,72,United States,California,Simi Valley,93065,34.269449,-118.768471
2754-SDJRD,Female,1,0,0,8,United States,California,Somis,93066,34.297628,-119.014627
8963-JLGJT,Male,0,0,1,3,United States,California,Santa Barbara,93105,34.037342,-119.80079
1465-LNTLJ,Male,1,1,0,8,United States,California,Santa Barbara,93109,34.406256,-119.726936
2135-DQWAQ,Female,0,0,0,5,United States,California,Santa Barbara,93111,34.460197,-119.802602
4056-QHXHZ,Female,0,1,1,72,United States,California,Goleta,93117,34.489983,-120.091246
7401-JIXNM,Female,0,1,0,54,United States,California,Arvin,93203,35.116307,-118.817644
9339-FIIJL,Male,0,1,0,72,United States,California,Avenal,93204,35.916943,-120.129921
4706-DGAHW,Male,1,0,0,1,United States,California,California Hot Springs,93207,35.865795,-118.69759
6670-MFRPK,Male,0,1,1,69,United States,California,Coalinga,93210,36.186867,-120.387793
6177-PEVRA,Female,0,0,0,48,United States,California,Corcoran,93212,36.04533,-119.532424
4813-HQMGZ,Female,0,1,0,8,United States,California,Ducor,93218,35.846067,-119.004073
7579-KKLOE,Male,0,1,0,71,United States,California,Earlimart,93219,35.858054,-119.305858
8402-EIVQS,Male,0,1,0,67,United States,California,Frazier Park,93222,34.907911,-119.234281
4947-DSMXK,Male,0,1,1,34,United States,California,Farmersville,93223,36.29878,-119.201028
7245-NIIWQ,Female,0,0,0,3,United States,California,Fellows,93224,35.215731,-119.57013
0002-ORFBO,Female,0,1,0,9,United States,California,Frazier Park,93225,34.827662,-118.999073
3324-OIRTO,Male,0,1,1,71,United States,California,Glennville,93226,35.735694,-118.738483
5414-OFQCB,Male,0,0,0,57,United States,California,Hanford,93230,36.29223,-119.622676
4967-WPNCF,Male,0,0,0,72,United States,California,Huron,93234,36.217864,-120.080117
8552-OBVRU,Female,1,1,1,48,United States,California,Ivanhoe,93235,36.385818,-119.224243
8499-BRXTD,Male,0,0,0,18,United States,California,Kernville,93238,35.852892,-118.397782
9154-QDGTH,Male,0,1,1,43,United States,California,Kettleman City,93239,35.996923,-120.000951
8197-BFWVU,Female,0,1,0,72,United States,California,Lake Isabella,93240,35.607875,-118.466318
2577-GVSIL,Male,0,1,0,35,United States,California,Lamont,93241,35.245035,-118.905553
9367-OIUXP,Male,0,0,0,4,United States,California,Laton,93242,36.444232,-119.718285
6770-UAYGJ,Female,0,1,1,49,United States,California,Lebec,93243,34.845861,-118.885163
6463-HHXJR,Female,0,1,1,71,United States,California,Lemon Cove,93244,36.462671,-118.997291
7928-VJYAB,Male,0,1,1,11,United States,California,Lemoore,93245,36.303666,-119.825657
1187-WILMM,Male,0,1,0,63,United States,California,Lindsay,93247,36.205465,-119.085807
9776-OJUZI,Female,1,0,0,65,United States,California,Lost Hills,93249,35.637715,-119.893068
1306-RPWXZ,Female,0,0,1,49,United States,California,Mc Farland,93250,35.666886,-119.186717
3097-PYWXL,Female,0,1,1,4,United States,California,New Cuyama,93254,34.956577,-119.750142
2266-SJNAT,Female,0,1,0,72,United States,California,Onyx,93255,35.676978,-118.101378
0869-PAPRP,Female,1,1,0,26,United States,California,Pixley,93256,35.957019,-119.330928
4238-JSSWH,Female,1,1,0,35,United States,California,Porterville,93257,36.008958,-118.891593
2972-YDYUW,Female,0,0,0,57,United States,California,Posey,93260,35.861928,-118.636698
1104-FEJAM,Male,0,1,1,28,United States,California,Richgrove,93261,35.809921,-119.127437
2809-ILCYT,Female,0,1,0,25,United States,California,Sequoia National Park,93262,36.527243,-118.594938
5499-ECUTN,Female,0,1,0,47,United States,California,Shafter,93263,35.490705,-119.286833
4981-FLTMF,Female,0,1,1,57,United States,California,Springville,93265,36.245926,-118.693138
9121-PHQSR,Male,1,1,0,16,United States,California,Stratford,93266,36.175255,-119.813805
3113-IWHLC,Male,0,0,0,5,United States,California,Strathmore,93267,36.141319,-119.129075
4277-BWBML,Male,0,1,1,72,United States,California,Three Rivers,93271,36.413433,-118.854708
0234-TEVTT,Female,0,1,1,48,United States,California,Tulare,93274,36.185471,-119.375243
4304-TSPVK,Female,0,1,0,68,United States,California,Tupman,93276,35.316263,-119.402559
1552-AAGRX,Female,0,0,0,30,United States,California,Visalia,93277,36.303793,-119.375646
2637-FKFSY,Female,0,1,0,3,United States,California,Wasco,93280,35.652242,-119.4464
9796-MVYXX,Female,1,0,0,14,United States,California,Weldon,93283,35.55647,-118.244914
7874-ECPQJ,Female,0,0,1,4,United States,California,Wofford Heights,93285,35.690535,-118.552784
0020-INWCK,Female,0,1,1,71,United States,California,Woodlake,93286,36.464635,-119.094348
7089-RKVSZ,Male,0,1,0,8,United States,California,Woody,93287,35.710244,-118.881679
2683-JXWQQ,Male,0,1,1,61,United States,California,Visalia,93291,36.391777,-119.372842
9548-ZMVTX,Male,0,1,1,72,United States,California,Visalia,93292,36.37559,-119.211689
8739-XNIKG,Female,0,0,0,5,United States,California,Bakersfield,93301,35.383937,-119.020428
9755-JHNMN,Female,0,0,0,49,United States,California,Bakersfield,93304,35.339796,-119.023552
3981-QSVQI,Male,0,0,0,8,United States,California,Bakersfield,93305,35.391733,-118.984109
2789-HQBOU,Male,0,0,0,3,United States,California,Bakersfield,93306,35.449881,-118.841442
9424-CMPOG,Male,0,1,1,9,United States,California,Bakersfield,93307,35.280113,-118.962329
5067-WJEUN,Male,0,1,1,67,United States,California,Bakersfield,93308,35.559617,-118.925185
3450-WXOAT,Male,0,0,0,46,United States,California,Bakersfield,93309,35.342891,-119.064803
9251-WNSOD,Female,0,1,0,67,United States,California,Bakersfield,93311,35.16207,-119.194488
6974-DAFLI,Female,0,1,0,55,United States,California,Bakersfield,93312,35.392599,-119.245341
2616-UUTFK,Male,0,1,0,33,United States,California,Bakersfield,93313,35.140938,-119.051348
7064-JHXCE,Male,0,1,1,62,United States,California,San Luis Obispo,93401,35.233745,-120.626442
7989-AWGEH,Male,0,1,1,49,United States,California,San Luis Obispo,93405,35.236549,-120.727344
4373-VVHQL,Male,0,0,0,1,United States,California,Arroyo Grande,93420,35.176236,-120.483243
4559-UWIHT,Male,0,1,0,14,United States,California,Atascadero,93422,35.453912,-120.69461
7268-IGMFD,Male,1,0,0,18,United States,California,Avila Beach,93424,35.186644,-120.728305
6650-BWFRT,Female,0,1,0,72,United States,California,Cambria,93428,35.591387,-121.032256
9570-KYEUA,Male,0,0,0,64,United States,California,Casmalia,93429,34.866032,-120.536546
6993-YGFJV,Male,0,1,0,69,United States,California,Cayucos,93430,35.511833,-120.918713
2712-SYWAY,Female,0,0,0,1,United States,California,Creston,93432,35.480896,-120.469476
0730-BGQGF,Male,0,1,1,71,United States,California,Grover Beach,93433,35.120833,-120.61843
5498-IBWPI,Female,0,1,1,66,United States,California,Guadalupe,93434,34.936,-120.594655
9101-NTIXF,Male,0,0,0,2,United States,California,Lompoc,93436,34.601055,-120.382917
0013-SMEOE,Female,1,1,0,71,United States,California,Lompoc,93437,34.757477,-120.550507
9314-QDMDW,Male,0,0,0,11,United States,California,Los Alamos,93440,34.758699,-120.275839
9308-ANMVE,Male,0,0,1,47,United States,California,Los Olivos,93441,34.70434,-120.02609
3413-DHLPB,Male,0,1,1,60,United States,California,Oceano,93445,35.059695,-120.604741
7649-PHJVR,Male,0,0,0,11,United States,California,Paso Robles,93446,35.634222,-120.728341
6114-TCFID,Female,0,0,0,29,United States,California,Pismo Beach,93449,35.165668,-120.655842
3787-TRIAL,Male,0,1,1,21,United States,California,San Ardo,93450,35.996008,-120.85305
2573-GYRUU,Male,1,1,0,48,United States,California,San Miguel,93451,35.886767,-120.608661
5156-UMKOW,Female,0,0,1,3,United States,California,San Simeon,93452,35.746484,-121.223355
1247-QBVSH,Female,0,1,1,43,United States,California,Santa Margarita,93453,35.303926,-120.256567
6734-GMPVK,Male,0,0,0,5,United States,California,Santa Maria,93454,34.943523,-120.256729
9822-OAOVB,Female,0,0,0,1,United States,California,Santa Maria,93455,34.818227,-120.418784
6161-ERDGD,Male,0,1,1,71,United States,California,Santa Maria,93458,34.95934,-120.490081
1226-JZNKR,Female,0,1,0,8,United States,California,Santa Ynez,93460,34.630356,-120.032564
7318-EIVKO,Male,0,0,0,8,United States,California,Shandon,93461,35.634488,-120.293534
3771-PZOBW,Male,0,0,0,20,United States,California,Solvang,93463,34.624399,-120.137875
8231-BSWXX,Male,0,0,0,71,United States,California,Mojave,93501,35.097323,-118.171288
6486-LHTMA,Female,1,1,0,31,United States,California,California City,93505,35.151491,-117.927597
4083-BFNYK,Female,1,1,0,38,United States,California,Acton,93510,34.501452,-118.207862
7389-KBFIT,Female,0,1,1,2,United States,California,Big Pine,93513,37.245505,-118.062943
7176-WIONM,Female,0,1,0,12,United States,California,Bishop,93514,37.04584,-118.397236
5141-ZUVBH,Female,0,0,1,9,United States,California,Boron,93516,34.95703,-117.73045
1089-HDMKP,Male,1,0,1,11,United States,California,Bridgeport,93517,38.184583,-119.286558
7623-HKYRK,Male,0,0,1,6,United States,California,Caliente,93518,35.358953,-118.527064
0310-SUCIN,Female,0,1,0,71,United States,California,Darwin,93522,36.319181,-117.593053
5197-PYEPU,Female,0,1,1,42,United States,California,Edwards,93523,34.966777,-117.961179
6619-RPLQZ,Female,0,1,1,45,United States,California,June Lake,93529,37.730269,-119.055813
3275-RHRNE,Male,0,1,1,28,United States,California,Keeler,93530,36.560498,-117.962461
3503-TYDAY,Female,0,1,0,43,United States,California,Keene,93531,35.214982,-118.59049
6901-GOGZG,Male,0,0,1,60,United States,California,Lake Hughes,93532,34.659579,-118.584212
7021-XSNYE,Male,0,1,1,7,United States,California,Lancaster,93535,34.712708,-117.889656
9621-OUPYD,Female,0,1,0,25,United States,California,Lancaster,93536,34.741406,-118.38111
8982-NHAVY,Male,0,0,0,27,United States,California,Littlerock,93543,34.505273,-117.955054
4307-KWMXE,Male,0,0,0,10,United States,California,Llano,93544,34.500091,-117.765862
0141-YEAYS,Female,1,0,0,27,United States,California,Lone Pine,93545,36.590415,-118.073839
2450-ZKEED,Female,0,0,0,11,United States,California,Mammoth Lakes,93546,37.550074,-118.837167
3694-DELSO,Male,0,1,1,4,United States,California,Olancha,93549,36.296851,-117.865469
3893-JRNFS,Male,0,0,0,68,United States,California,Palmdale,93550,34.536232,-118.082935
9603-OAIHC,Male,1,0,0,1,United States,California,Palmdale,93551,34.613476,-118.256358
1133-KXCGE,Female,0,0,0,18,United States,California,Palmdale,93552,34.557711,-118.029441
0142-GVYSN,Male,0,0,0,26,United States,California,Randsburg,93554,35.405722,-117.773354
1049-FYSYG,Female,0,1,0,17,United States,California,Ridgecrest,93555,35.603913,-117.67828
8406-LNMHF,Male,1,1,0,59,United States,California,Trona,93562,35.74837,-117.384948
1821-BUCWY,Male,0,0,0,30,United States,California,Valyermo,93563,34.39583,-117.734568
0023-UYUPN,Female,1,1,0,50,United States,California,Ahwahnee,93601,37.375816,-119.739935
8314-DPQHL,Male,0,0,0,9,United States,California,Auberry,93602,36.991762,-119.242874
1465-WCZVT,Female,0,1,1,3,United States,California,Badger,93603,36.64545,-118.924982
9481-SFCQY,Female,0,0,1,14,United States,California,Bass Lake,93604,37.458367,-119.345011
6360-SVNWV,Female,1,0,0,31,United States,California,Big Creek,93605,37.17277,-119.2997
0567-GGCAC,Female,0,0,0,7,United States,California,Biola,93606,36.798882,-120.019511
8884-MRNSU,Male,0,1,0,17,United States,California,Caruthers,93609,36.5276,-119.865999
2171-UDMFD,Male,0,1,1,32,United States,California,Chowchilla,93610,37.100948,-120.270136
9050-IKDZA,Female,1,0,0,2,United States,California,Clovis,93611,36.917652,-119.593757
9802-CAQUT,Female,0,1,1,72,United States,California,Coarsegold,93614,37.212191,-119.749323
0187-WZNAB,Female,0,1,1,27,United States,California,Del Rey,93616,36.657462,-119.595293
1475-VWVDO,Male,0,0,0,7,United States,California,Dos Palos,93620,37.045728,-120.630682
1357-MVDOZ,Male,0,1,1,11,United States,California,Firebaugh,93622,36.785618,-120.625382
7602-MVRMB,Female,0,1,1,72,United States,California,Fish Camp,93623,37.483535,-119.679414
1197-BVMVG,Female,1,0,0,4,United States,California,Friant,93626,37.027663,-119.69056
5406-KGRMX,Female,0,0,0,71,United States,California,Helm,93627,36.520537,-120.118055
5968-HYJRZ,Male,0,1,1,47,United States,California,Kerman,93630,36.727418,-120.123526
5198-EFNBM,Male,1,1,0,57,United States,California,Kingsburg,93631,36.478239,-119.52137
7516-GMHUV,Male,1,1,0,50,United States,California,Lakeshore,93634,37.290606,-119.216328
7140-ADSMJ,Male,0,0,0,8,United States,California,Los Banos,93635,36.995162,-120.955099
2230-XTUWL,Female,0,1,1,48,United States,California,Madera,93637,36.902954,-120.194274
7706-YLMQA,Female,0,0,0,70,United States,California,Madera,93638,37.004068,-119.930027
2585-KTFRE,Male,0,0,1,1,United States,California,Mendota,93640,36.687292,-120.437354
7994-UYIVZ,Male,0,1,0,8,United States,California,Miramonte,93641,36.696759,-119.024051
7717-BICXI,Male,0,1,1,60,United States,California,O Neals,93645,37.140104,-119.657092
6559-RAKOZ,Male,0,1,1,49,United States,California,Orange Cove,93646,36.633498,-119.298895
4716-MRVEN,Female,0,0,0,29,United States,California,Parlier,93648,36.622237,-119.521126
2143-LJULT,Female,0,1,0,67,United States,California,Fresno,93650,36.841655,-119.797113
3200-MNQTF,Male,0,1,0,67,United States,California,Raisin City,93652,36.594542,-119.905245
6164-HXUGH,Female,0,1,1,6,United States,California,Raymond,93653,37.252057,-119.95783
5630-IXDXV,Female,0,0,0,47,United States,California,Reedley,93654,36.636638,-119.421842
0320-DWVTU,Female,0,0,0,53,United States,California,Riverdale,93656,36.452211,-119.94575
9135-MGVPY,Male,0,1,0,69,United States,California,Sanger,93657,36.819628,-119.440414
1212-GLHMD,Male,0,0,0,3,United States,California,San Joaquin,93660,36.600193,-120.153393
7878-JGDKK,Male,0,0,0,4,United States,California,Selma,93662,36.545322,-119.642281
1088-AUUZZ,Male,0,1,1,56,United States,California,Shaver Lake,93664,37.223,-119.001021
6614-YWYSC,Male,1,1,0,61,United States,California,Sultana,93666,36.545353,-119.338535
9588-OZDMQ,Female,0,1,0,2,United States,California,Tollhouse,93667,36.993666,-119.348267
6476-EPYZR,Male,0,1,1,12,United States,California,Wishon,93669,37.287758,-119.548156
1174-FGIFN,Female,0,1,1,28,United States,California,Squaw Valley,93675,36.719141,-119.202677
6620-HVDUJ,Male,0,0,0,24,United States,California,Fresno,93701,36.749403,-119.787574
1032-MAELW,Female,0,1,1,68,United States,California,Fresno,93703,36.768774,-119.762633
7641-TQFHN,Male,0,0,1,39,United States,California,Fresno,93704,36.799648,-119.801247
1552-TKMXS,Female,0,1,0,42,United States,California,Fresno,93705,36.78724,-119.827813
8622-ZLFKO,Female,0,1,0,6,United States,California,Fresno,93710,36.822715,-119.761826
6188-UXBBR,Female,0,1,0,38,United States,California,Fresno,93720,36.878709,-119.7645
2333-KWEWW,Male,0,0,0,18,United States,California,Fresno,93721,36.732694,-119.783786
5702-SKUOB,Female,0,1,0,4,United States,California,Fresno,93722,36.78979,-119.929894
1134-YWTYF,Male,0,1,0,27,United States,California,Fresno,93725,36.623632,-119.741322
6061-GWWAV,Male,0,0,1,41,United States,California,Fresno,93726,36.793601,-119.761131
0679-TDGAK,Male,0,1,1,50,United States,California,Fresno,93727,36.751489,-119.68072
6585-WCEWR,Male,0,1,1,72,United States,California,Fresno,93728,36.757345,-119.818274
9067-YGSCA,Female,0,0,0,70,United States,California,Salinas,93901,36.64152,-121.622188
9067-SQTNS,Male,0,1,1,44,United States,California,Salinas,93905,36.667794,-121.601306
1776-SPBWV,Female,0,1,1,34,United States,California,Salinas,93907,36.77462,-121.664714
8735-SDUFN,Female,1,1,0,72,United States,California,Salinas,93908,36.624338,-121.615669
9668-PUGNU,Male,0,1,0,71,United States,California,Big Sur,93920,36.092975,-121.549826
9405-GPBBG,Female,0,0,0,64,United States,California,Carmel By The Sea,93921,36.554618,-121.922239
1926-QUZNN,Female,0,1,0,72,United States,California,Carmel,93923,36.460611,-121.852507
7016-NVRIC,Male,1,1,0,29,United States,California,Chualar,93925,36.596271,-121.442274
5829-NVSQN,Female,0,1,0,23,United States,California,Gonzales,93926,36.52588,-121.396719
9565-AXSMR,Male,0,1,1,52,United States,California,Greenfield,93927,36.248708,-121.386617
8869-LIHMK,Female,0,0,0,64,United States,California,King City,93930,36.220761,-120.980777
0447-RXSGD,Male,0,0,0,24,United States,California,Monterey,93940,36.362741,-121.869685
4927-WWOOZ,Male,0,1,0,2,United States,California,Pacific Grove,93950,36.618337,-121.926417
5788-YPOEG,Female,0,1,1,34,United States,California,Pebble Beach,93953,36.587497,-121.944815
0661-KBKPA,Male,0,1,1,53,United States,California,Seaside,93955,36.625114,-121.823565
9081-WWXKP,Female,0,1,1,47,United States,California,Soledad,93960,36.414216,-121.360597
0784-ZQJZX,Male,0,0,1,72,United States,California,Spreckels,93962,36.624641,-121.647195
3133-PZNSR,Male,0,1,1,72,United States,California,Belmont,94002,37.509366,-122.306132
0722-SVSFK,Female,0,0,0,7,United States,California,Half Moon Bay,94019,37.45567,-122.407992
3612-YVGSJ,Female,0,1,0,71,United States,California,La Honda,94020,37.285677,-122.224165
9825-YCXWZ,Female,1,0,0,41,United States,California,Loma Mar,94021,37.266388,-122.26308
5397-NSKQG,Male,0,1,1,67,United States,California,Los Altos,94022,37.349546,-122.134356
8565-HBFNN,Male,0,1,0,69,United States,California,Los Altos,94024,37.352911,-122.093002
2000-DHJUY,Female,1,1,0,70,United States,California,Menlo Park,94025,37.449551,-122.183762
8670-ERCJH,Male,0,0,0,72,United States,California,Portola Valley,94028,37.369709,-122.215844
7758-UJWYS,Male,0,1,1,34,United States,California,Millbrae,94030,37.601248,-122.403099
2050-ONYDQ,Female,0,1,1,65,United States,California,Montara,94037,37.540582,-122.509594
7055-JCGNI,Female,0,0,0,70,United States,California,Moss Beach,94038,37.515556,-122.502311
0739-UUAJR,Female,0,1,1,72,United States,California,Mountain View,94040,37.380662,-122.086022
4826-DXMUP,Male,0,0,1,35,United States,California,Mountain View,94041,37.388349,-122.075299
7285-KLOTR,Female,0,1,0,12,United States,California,Pacifica,94044,37.573633,-122.455167
0654-PQKDW,Female,0,1,1,62,United States,California,Pescadero,94060,37.22565,-122.297533
7175-NTIXE,Female,0,0,0,25,United States,California,Redwood City,94061,37.461251,-122.235414
7963-SHNDT,Female,0,0,0,52,United States,California,Redwood City,94062,37.410567,-122.297152
9796-BPKIW,Male,1,0,0,8,United States,California,Redwood City,94063,37.499411,-122.196318
0188-GWFLE,Male,0,0,0,2,United States,California,Redwood City,94065,37.527497,-122.230941
8129-GMVGI,Female,0,1,1,56,United States,California,San Bruno,94066,37.624436,-122.430661
2882-DDZPG,Female,0,0,0,12,United States,California,San Carlos,94070,37.497915,-122.267361
3547-LQRIK,Female,0,1,0,47,United States,California,San Gregorio,94074,37.331762,-122.341444
9137-NOQKA,Male,1,0,0,2,United States,California,South San Francisco,94080,37.654436,-122.426468
5843-TTHGI,Female,0,0,0,18,United States,California,Sunnyvale,94086,37.378541,-122.020456
1849-RJYIG,Female,0,0,0,8,United States,California,Sunnyvale,94087,37.3511,-122.037311
8868-GAGIO,Male,0,1,0,45,United States,California,Sunnyvale,94089,37.421633,-122.009613
4061-UKJWL,Male,0,0,0,3,United States,California,San Francisco,94102,37.7795,-122.419233
5380-XPJNZ,Female,0,0,0,38,United States,California,San Francisco,94103,37.773147,-122.411287
8263-QMNTJ,Male,0,1,0,72,United States,California,San Francisco,94104,37.791222,-122.402241
3230-JCNZS,Female,0,1,1,71,United States,California,San Francisco,94107,37.768881,-122.395521
0277-ORXQS,Male,0,1,1,66,United States,California,San Francisco,94108,37.791998,-122.408653
7996-BPXHY,Female,0,1,1,13,United States,California,San Francisco,94111,37.801776,-122.402293
3227-WLKLI,Female,0,1,1,65,United States,California,San Francisco,94112,37.720498,-122.443119
2266-FUBDZ,Male,0,1,1,15,United States,California,San Francisco,94115,37.786031,-122.437301
8237-ULIXL,Female,0,1,0,72,United States,California,San Francisco,94116,37.74441,-122.486764
8216-AZUUZ,Female,0,1,1,42,United States,California,San Francisco,94118,37.781304,-122.461522
9153-BTBVV,Female,0,1,0,71,United States,California,San Francisco,94121,37.776718,-122.495781
5186-PEIZU,Female,0,0,0,35,United States,California,San Francisco,94124,37.731505,-122.384532
1074-AMIOH,Female,0,1,1,53,United States,California,San Francisco,94127,37.736535,-122.45732
4361-FEBGN,Male,0,0,0,48,United States,California,San Francisco,94131,37.746699,-122.442833
7748-UMTRK,Female,1,0,1,30,United States,California,San Francisco,94132,37.722302,-122.491129
0380-ZCSBI,Male,0,0,0,10,United States,California,San Francisco,94133,37.802071,-122.411004
7145-FEJWU,Female,0,0,1,12,United States,California,San Francisco,94134,37.721052,-122.413573
6463-MVYRY,Female,1,0,0,57,United States,California,Palo Alto,94301,37.444314,-122.149996
3969-JQABI,Female,0,1,0,58,United States,California,Palo Alto,94303,37.45809,-122.115398
9624-EGDEQ,Female,0,0,0,37,United States,California,Palo Alto,94304,37.386978,-122.177746
1051-EQPZR,Female,0,1,1,44,United States,California,Stanford,94305,37.424342,-122.165641
5849-ASHZJ,Male,0,0,1,27,United States,California,Palo Alto,94306,37.416159,-122.131337
5780-INQIK,Female,0,0,0,8,United States,California,San Mateo,94401,37.590421,-122.306467
4526-ZJJTM,Female,1,1,0,25,United States,California,San Mateo,94403,37.538309,-122.305109
8384-FZBJK,Female,0,1,1,57,United States,California,San Mateo,94404,37.556094,-122.272437
3750-RNQKR,Female,0,0,0,12,United States,California,Alameda,94501,37.774633,-122.274434
0962-CQPWQ,Female,0,1,1,62,United States,California,Alameda,94502,37.724817,-122.224363
3096-YXENJ,Female,0,1,0,65,United States,California,Danville,94506,37.791481,-121.903253
1265-BCFEO,Female,0,1,0,71,United States,California,Alamo,94507,37.855717,-121.994813
5837-LXSDN,Female,0,1,1,21,United States,California,Angwin,94508,38.542448,-122.419923
5945-AZYHT,Male,0,1,0,71,United States,California,Antioch,94509,37.980057,-121.801599
8325-QRPZR,Female,0,0,0,7,United States,California,Benicia,94510,38.113533,-122.11926
6384-VMJHP,Female,0,0,0,72,United States,California,Bethel Island,94511,38.050558,-121.646924
2262-SLNVK,Female,0,0,0,1,United States,California,Birds Landing,94512,38.140719,-121.838298
7730-CLDSV,Female,0,1,1,72,United States,California,Brentwood,94513,37.908242,-121.682472
1135-HIORI,Female,0,1,1,64,United States,California,Byron,94514,37.83323,-121.601461
0164-APGRB,Female,0,0,0,72,United States,California,Calistoga,94515,38.629618,-122.593216
6481-ESCNL,Female,0,0,0,29,United States,California,Clayton,94517,37.881842,-121.848111
1790-NESIO,Female,0,0,0,13,United States,California,Concord,94518,37.950248,-122.022455
1550-EENBN,Female,0,0,0,31,United States,California,Concord,94519,37.990118,-122.012188
8198-RKSZG,Female,0,1,1,14,United States,California,El Cerrito,94530,37.924838,-122.289145
