timestamp,customer_id,senior_citizen,partner,dependents,tenure_months,monthly_charges,total_charges,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,city,contract_type,payment_method,internet_service
2026-05-08T09:43:58.006613,CUST_002408,0,1,0,22,90.99,2122.93,1,0,0,0,0,0,0,0,Female,Seattle,One year,Electronic check,Fiber optic
2026-05-08T09:44:58.024305,CUST_002409,0,1,0,43,122.35,5504.71,1,0,1,1,1,1,0,0,Female,Houston,One year,Electronic check,Fiber optic
2026-05-08T09:45:58.035105,CUST_002410,0,1,0,24,115.22,2834.0,1,1,1,1,0,1,1,0,Female,Miami,Month-to-month,Electronic check,Fiber optic
2026-05-08T09:46:58.049211,CUST_002411,0,1,1,13,111.88,1572.11,1,0,0,0,1,1,1,1,Female,San Diego,Month-to-month,Electronic check,Fiber optic
2026-05-08T09:47:58.060370,CUST_002412,0,1,0,28,85.09,2499.91,1,1,0,0,0,0,1,1,Male,Houston,Two year,Credit card (automatic),DSL
2026-05-08T09:48:58.062897,CUST_002413,0,0,1,3,114.75,326.98,1,1,1,1,0,0,1,0,Male,San Francisco,Month-to-month,Electronic check,Fiber optic
2026-05-08T09:49:58.078079,CUST_002414,0,0,0,24,88.72,2186.48,1,0,0,1,1,1,1,1,Male,Houston,Two year,Bank transfer (automatic),DSL
2026-05-08T09:50:58.088635,CUST_002415,0,1,1,20,110.52,2105.36,1,0,0,0,0,1,1,1,Female,Houston,One year,Bank transfer (automatic),Fiber optic
2026-05-08T09:51:58.095494,CUST_002416,0,1,1,55,77.72,4515.35,1,0,0,1,1,0,0,0,Female,Houston,Two year,Credit card (automatic),DSL
2026-05-08T09:52:58.101676,CUST_002417,0,1,0,68,117.93,8421.21,1,1,0,0,0,0,1,1,Female,Phoenix,Two year,Mailed check,Fiber optic
2026-05-08T09:53:58.106663,CUST_002418,0,1,0,19,76.22,1385.97,1,0,0,1,0,0,0,0,Female,Los Angeles,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T09:54:58.120693,CUST_002419,1,1,0,11,90.68,1083.37,1,0,0,0,1,0,1,1,Male,Los Angeles,Month-to-month,Electronic check,DSL
2026-05-08T09:55:58.131202,CUST_002420,0,0,0,59,113.02,6443.74,1,0,0,1,1,0,0,1,Female,Los Angeles,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T09:56:58.140176,CUST_002421,0,1,0,34,127.38,3973.38,1,1,1,1,0,1,0,1,Male,Phoenix,One year,Credit card (automatic),Fiber optic
2026-05-08T09:57:58.144980,CUST_002422,0,0,0,4,88.47,351.61,1,0,1,0,1,1,0,0,Male,New York,Month-to-month,Mailed check,DSL
2026-05-08T09:58:58.152840,CUST_002423,1,0,0,21,98.04,1896.83,1,0,0,0,1,0,0,1,Male,Los Angeles,Month-to-month,Mailed check,Fiber optic
2026-05-08T09:59:58.160628,CUST_002424,0,0,0,17,107.52,1686.55,1,1,1,0,1,0,1,0,Female,San Francisco,One year,Credit card (automatic),Fiber optic
2026-05-08T10:00:58.176856,CUST_002425,0,0,0,45,45.85,2101.72,1,0,0,0,0,0,0,0,Male,Miami,One year,Credit card (automatic),No
2026-05-08T10:01:58.188563,CUST_002426,0,1,1,48,70.94,3735.37,0,0,0,1,0,0,1,0,Female,New York,Two year,Credit card (automatic),Fiber optic
2026-05-08T10:02:58.193620,CUST_002427,0,0,0,54,91.78,5024.92,1,0,0,0,0,1,1,1,Male,New York,Two year,Bank transfer (automatic),DSL
2026-05-08T10:03:58.209843,CUST_002428,1,1,1,23,110.17,2499.26,1,1,1,1,1,0,0,1,Female,New York,Month-to-month,Mailed check,Fiber optic
2026-05-08T10:04:58.223520,CUST_002429,0,0,1,5,106.49,579.19,1,0,1,1,0,0,0,0,Female,Los Angeles,Month-to-month,Mailed check,Fiber optic
2026-05-08T10:05:58.235286,CUST_002430,1,1,0,11,99.0,1003.55,1,1,0,1,0,1,1,1,Male,Miami,Month-to-month,Mailed check,DSL
2026-05-08T10:06:58.238619,CUST_002431,1,1,0,21,111.83,2206.38,1,0,0,1,0,1,0,1,Female,New York,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:07:58.251929,CUST_002432,0,0,0,37,21.15,749.45,0,0,0,0,0,0,0,0,Male,Dallas,One year,Electronic check,No
2026-05-08T10:08:58.258160,CUST_002433,0,1,0,1,47.39,46.36,1,0,0,0,0,0,0,0,Female,Dallas,Month-to-month,Credit card (automatic),No
2026-05-08T10:09:58.269784,CUST_002434,0,1,0,11,124.35,1319.26,1,1,0,0,1,1,1,1,Female,Houston,Month-to-month,Credit card (automatic),Fiber optic
2026-05-08T10:10:58.278857,CUST_002435,0,0,1,8,91.81,766.67,1,1,0,1,0,0,1,0,Male,Miami,Month-to-month,Electronic check,DSL
2026-05-08T10:11:58.293909,CUST_002436,0,1,0,24,97.62,2432.5,1,1,0,0,1,0,0,1,Male,San Diego,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:12:58.296123,CUST_002437,0,1,0,3,49.15,160.47,1,1,0,0,0,0,0,0,Male,Seattle,Month-to-month,Electronic check,No
2026-05-08T10:13:58.313580,CUST_002438,0,1,0,36,49.01,1746.96,0,0,0,0,0,0,0,1,Male,Miami,One year,Credit card (automatic),DSL
2026-05-08T10:14:58.323542,CUST_002439,0,1,0,13,106.21,1432.87,1,1,0,0,1,0,1,0,Female,Seattle,One year,Bank transfer (automatic),Fiber optic
2026-05-08T10:15:58.334021,CUST_002440,0,0,0,29,81.55,2174.6,1,1,0,0,1,1,0,1,Male,Phoenix,One year,Electronic check,DSL
2026-05-08T10:16:58.347271,CUST_002441,0,1,0,13,48.26,578.08,1,1,0,0,0,0,0,0,Female,Seattle,Month-to-month,Electronic check,No
2026-05-08T10:17:58.350294,CUST_002442,0,0,0,45,101.08,4330.4,1,0,1,0,0,0,1,0,Female,Los Angeles,Two year,Electronic check,Fiber optic
2026-05-08T10:18:58.357244,CUST_002443,1,1,0,24,106.32,2660.95,1,1,0,0,0,0,1,0,Female,Dallas,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:19:58.365809,CUST_002444,0,0,1,38,104.7,3609.15,1,1,0,1,1,0,0,1,Male,Los Angeles,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T10:20:58.373231,CUST_002445,0,0,1,2,93.87,192.65,1,0,1,0,1,0,1,1,Male,San Francisco,Month-to-month,Electronic check,DSL
2026-05-08T10:21:58.378250,CUST_002446,0,1,0,9,48.21,434.78,1,0,0,0,0,0,0,0,Male,New York,Month-to-month,Electronic check,No
2026-05-08T10:22:58.381536,CUST_002447,0,0,0,17,133.42,2403.51,1,1,0,1,1,1,0,1,Female,Seattle,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:23:58.384535,CUST_002448,0,0,0,9,45.27,402.49,1,0,0,0,0,0,0,0,Male,Houston,Month-to-month,Electronic check,No
2026-05-08T10:24:58.398750,CUST_002449,0,0,0,45,81.93,3753.33,1,0,0,0,0,0,0,1,Male,Chicago,One year,Credit card (automatic),DSL
2026-05-08T10:25:58.407866,CUST_002450,0,1,0,2,108.52,211.79,1,1,0,1,1,0,1,1,Female,San Francisco,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T10:26:58.423153,CUST_002451,0,1,0,15,95.49,1436.92,1,0,0,1,1,0,1,1,Female,Houston,One year,Mailed check,DSL
2026-05-08T10:27:58.436508,CUST_002452,1,0,0,21,109.6,2236.04,1,1,0,0,1,0,1,1,Female,Miami,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:28:58.447940,CUST_002453,0,0,1,44,98.74,4426.61,1,0,0,0,1,0,1,1,Female,Los Angeles,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T10:29:58.463648,CUST_002454,0,1,1,2,117.26,248.21,1,0,1,1,1,1,1,0,Female,Miami,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T10:30:58.468913,CUST_002455,0,1,0,15,128.15,1739.61,1,0,1,1,1,1,1,1,Female,Miami,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:31:58.484228,CUST_002456,0,1,0,40,43.96,1744.75,1,0,0,0,0,0,0,0,Male,Seattle,One year,Mailed check,No
2026-05-08T10:32:58.494737,CUST_002457,0,1,1,3,56.25,155.61,0,0,1,0,0,0,0,1,Male,Houston,Month-to-month,Electronic check,DSL
2026-05-08T10:33:58.497945,CUST_002458,1,1,1,5,88.39,425.05,1,0,0,0,1,0,1,1,Male,Phoenix,Month-to-month,Mailed check,DSL
2026-05-08T10:34:58.512584,CUST_002459,0,1,0,48,75.59,3694.33,0,0,0,0,1,0,1,0,Female,Chicago,One year,Credit card (automatic),Fiber optic
2026-05-08T10:35:58.518283,CUST_002460,0,1,0,10,101.4,1028.34,1,1,1,1,0,0,1,1,Male,San Francisco,Month-to-month,Mailed check,DSL
2026-05-08T10:36:58.532868,CUST_002461,1,1,1,26,96.08,2745.44,1,1,0,1,1,1,1,0,Female,New York,Two year,Credit card (automatic),DSL
2026-05-08T10:37:58.544067,CUST_002462,0,0,1,1,46.64,44.61,1,0,0,0,0,0,0,0,Male,San Diego,Month-to-month,Electronic check,No
2026-05-08T10:38:58.551829,CUST_002463,1,1,0,11,105.17,1203.62,1,0,1,0,0,0,1,0,Female,Houston,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:39:58.568097,CUST_002464,0,0,0,42,89.58,3967.9,1,1,1,0,0,0,1,0,Female,Houston,One year,Credit card (automatic),DSL
2026-05-08T10:40:58.576851,CUST_002465,0,0,0,24,106.22,2449.6,1,1,0,1,1,0,0,0,Female,San Diego,One year,Mailed check,Fiber optic
2026-05-08T10:41:58.586020,CUST_002466,0,0,0,12,87.16,1119.73,1,0,1,0,0,0,1,1,Male,Los Angeles,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T10:42:58.593420,CUST_002467,0,1,0,1,89.32,82.67,1,1,0,0,0,1,1,1,Male,Dallas,Month-to-month,Electronic check,DSL
2026-05-08T10:43:58.609871,CUST_002468,0,1,0,46,95.34,4275.49,1,0,0,0,1,0,0,0,Female,Phoenix,Two year,Credit card (automatic),Fiber optic
2026-05-08T10:44:58.623804,CUST_002469,0,1,0,67,129.13,8943.64,1,0,0,1,0,1,1,1,Male,San Diego,Two year,Electronic check,Fiber optic
2026-05-08T10:45:58.625380,CUST_002470,0,1,0,16,123.38,1784.87,1,1,0,1,1,1,0,1,Male,New York,Month-to-month,Mailed check,Fiber optic
2026-05-08T10:46:58.634505,CUST_002471,0,1,0,16,106.04,1843.49,1,1,1,0,0,0,1,0,Female,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:47:58.644366,CUST_002472,0,0,0,49,97.63,4789.72,1,0,0,0,1,0,0,1,Female,Miami,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T10:48:58.657230,CUST_002473,1,1,1,16,24.76,397.74,0,0,0,0,0,0,0,0,Female,Houston,Month-to-month,Electronic check,No
2026-05-08T10:49:58.665876,CUST_002474,0,0,0,39,137.65,5087.26,1,1,0,1,1,1,1,1,Female,Seattle,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T10:50:58.668823,CUST_002475,0,1,1,14,97.59,1443.34,1,0,1,0,0,0,0,1,Male,New York,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:51:58.680041,CUST_002476,0,1,0,6,109.11,596.21,1,0,0,0,1,0,1,0,Male,New York,Month-to-month,Mailed check,Fiber optic
2026-05-08T10:52:58.683365,CUST_002477,0,0,1,17,113.32,1838.33,1,1,1,0,0,0,1,1,Male,Dallas,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T10:53:58.699812,CUST_002478,0,0,1,3,100.72,295.51,1,0,1,0,0,0,1,1,Female,Seattle,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T10:54:58.704980,CUST_002479,0,0,0,21,103.13,2057.32,1,0,0,0,0,1,0,1,Female,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-05-08T10:55:58.711664,CUST_002480,0,1,0,7,111.19,814.78,1,0,1,0,0,0,1,1,Male,Phoenix,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T10:56:58.725025,CUST_002481,0,1,0,12,120.88,1543.45,1,1,0,1,1,0,0,1,Male,Phoenix,One year,Credit card (automatic),Fiber optic
2026-05-08T10:57:58.740572,CUST_002482,1,0,1,70,103.68,7691.24,1,0,0,0,1,0,1,1,Female,Los Angeles,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T10:58:58.745586,CUST_002483,0,1,0,32,46.88,1373.15,1,1,0,0,0,0,0,0,Male,San Diego,Two year,Credit card (automatic),No
2026-05-08T10:59:58.758129,CUST_002484,0,1,0,16,106.04,1539.51,1,0,1,0,0,0,0,1,Female,Chicago,Month-to-month,Electronic check,Fiber optic
2026-05-08T11:00:58.768864,CUST_002485,0,0,0,0,108.82,0.0,1,1,0,0,0,0,0,1,Female,Dallas,Month-to-month,Mailed check,Fiber optic
2026-05-08T11:01:58.776420,CUST_002486,0,0,0,68,96.64,6180.77,1,1,1,1,0,0,1,0,Male,Phoenix,Two year,Bank transfer (automatic),DSL
2026-05-08T11:02:58.784229,CUST_002487,0,1,0,0,102.33,0.0,1,0,0,1,0,1,0,1,Male,Chicago,Month-to-month,Mailed check,Fiber optic
2026-05-08T11:03:58.793117,CUST_002488,0,0,0,25,104.16,2623.31,1,1,0,1,1,0,1,1,Male,Dallas,Two year,Bank transfer (automatic),DSL
2026-05-08T11:04:58.803521,CUST_002489,0,0,1,9,106.06,900.99,1,0,0,0,1,1,0,0,Male,San Francisco,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T11:05:58.817552,CUST_002490,0,0,0,23,105.92,2583.68,1,0,0,1,1,0,0,0,Female,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-05-08T11:06:58.820118,CUST_002491,1,1,0,34,109.8,3458.43,1,0,0,0,0,1,1,1,Male,Dallas,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T11:07:58.831685,CUST_002492,0,1,1,5,100.29,527.96,1,0,1,1,0,0,1,0,Male,Houston,Month-to-month,Mailed check,DSL
2026-05-08T11:08:58.844001,CUST_002493,0,1,1,22,94.18,2249.07,1,0,0,1,0,1,0,1,Male,San Francisco,Month-to-month,Credit card (automatic),DSL
2026-05-08T11:09:58.849066,CUST_002494,0,1,1,54,85.7,4976.61,1,1,1,0,0,0,0,1,Female,Seattle,Two year,Credit card (automatic),DSL
2026-05-08T11:10:58.850905,CUST_002495,0,0,0,58,21.16,1113.8,0,0,0,0,0,0,0,0,Male,Dallas,Two year,Electronic check,No
2026-05-08T11:11:58.865852,CUST_002496,0,0,1,15,91.8,1474.36,1,1,1,1,0,0,0,0,Female,New York,One year,Bank transfer (automatic),DSL
2026-05-08T11:12:58.891259,CUST_002497,1,1,0,23,85.39,2120.15,1,0,1,0,1,0,0,0,Male,Houston,Month-to-month,Credit card (automatic),DSL
2026-05-08T11:13:58.896664,CUST_002498,0,1,1,7,93.44,704.7,1,1,0,1,1,0,1,0,Male,San Diego,Month-to-month,Electronic check,DSL
2026-05-08T11:14:58.908237,CUST_002499,0,0,0,47,115.36,4994.59,1,0,1,0,0,1,1,1,Female,San Diego,One year,Bank transfer (automatic),Fiber optic
2026-05-08T11:15:58.910054,CUST_002500,0,1,0,22,93.1,1959.7,1,0,0,0,0,0,0,1,Male,New York,Month-to-month,Mailed check,Fiber optic
2026-05-08T11:16:58.924942,CUST_002501,0,1,1,39,46.37,1957.25,1,1,0,0,0,0,0,0,Male,Los Angeles,One year,Bank transfer (automatic),No
2026-05-08T11:17:58.941562,CUST_002502,1,0,0,11,96.46,1138.58,0,0,1,0,1,0,1,1,Female,Dallas,Month-to-month,Electronic check,Fiber optic
2026-05-08T11:18:58.951529,CUST_002503,0,1,1,6,104.04,649.03,1,0,0,1,0,0,0,1,Female,Los Angeles,Month-to-month,Credit card (automatic),Fiber optic
2026-05-08T11:19:58.965946,CUST_002504,0,1,0,22,107.02,2334.36,1,1,0,0,1,0,0,1,Female,Dallas,Month-to-month,Mailed check,Fiber optic
2026-05-08T11:20:58.982328,CUST_002505,0,1,0,11,80.25,965.53,1,1,1,1,0,0,0,0,Male,New York,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T11:21:58.993503,CUST_002506,0,1,1,31,120.48,3857.12,1,0,1,1,0,1,1,1,Male,New York,One year,Bank transfer (automatic),Fiber optic
2026-05-08T11:22:59.008492,CUST_002507,0,1,0,47,79.5,3863.33,1,0,0,0,1,0,1,0,Male,Phoenix,One year,Bank transfer (automatic),DSL
2026-05-08T11:23:59.012716,CUST_002508,0,1,0,6,116.93,653.3,1,0,0,1,1,1,0,1,Male,Houston,Month-to-month,Electronic check,Fiber optic
2026-05-08T11:24:59.015888,CUST_002509,0,0,0,45,122.14,5844.22,1,0,0,1,1,0,1,1,Male,Phoenix,One year,Credit card (automatic),Fiber optic
2026-05-08T11:25:59.026986,CUST_002510,0,1,0,41,45.87,1754.99,1,0,0,0,0,0,0,0,Female,Los Angeles,Two year,Bank transfer (automatic),No
2026-05-08T11:26:59.042663,CUST_002511,1,0,0,61,125.51,7216.31,1,0,1,1,1,0,0,1,Female,Dallas,Two year,Credit card (automatic),Fiber optic
2026-05-08T11:27:59.057073,CUST_002512,0,1,0,43,80.05,3558.83,1,0,0,0,1,1,0,0,Female,Los Angeles,One year,Credit card (automatic),DSL
2026-05-08T11:28:59.070667,CUST_002513,0,0,1,42,114.96,4633.75,1,1,1,0,1,0,0,0,Male,Miami,One year,Electronic check,Fiber optic
2026-05-08T23:15:35.294697,CUST_002514,0,0,0,29,124.19,3857.4,1,0,0,1,1,1,1,0,Female,Los Angeles,One year,Credit card (automatic),Fiber optic
2026-05-08T23:16:36.717791,CUST_002515,1,0,0,46,119.37,4997.35,1,1,1,1,0,1,1,1,Male,Los Angeles,One year,Bank transfer (automatic),Fiber optic
2026-05-08T23:17:36.727595,CUST_002516,0,1,1,20,107.81,2171.92,1,1,1,0,1,0,1,1,Female,Phoenix,Month-to-month,Credit card (automatic),DSL
2026-05-08T23:18:36.749127,CUST_002517,1,1,0,20,52.45,1077.67,1,1,0,0,0,0,0,0,Female,Seattle,Month-to-month,Electronic check,No
2026-05-08T23:19:36.762773,CUST_002518,0,0,1,6,90.91,553.76,1,1,0,1,1,1,0,0,Male,Seattle,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T23:20:36.768578,CUST_002519,0,0,1,35,100.25,3854.79,1,0,1,1,1,0,1,1,Female,Chicago,One year,Credit card (automatic),DSL
2026-05-08T23:21:36.779889,CUST_002520,0,0,0,22,42.58,856.36,1,0,0,0,0,0,0,0,Female,New York,Month-to-month,Electronic check,No
2026-05-08T23:22:36.785159,CUST_002521,0,0,0,35,96.75,3119.56,1,0,0,1,0,1,0,0,Male,San Francisco,One year,Mailed check,Fiber optic
2026-05-08T23:23:36.792654,CUST_002522,0,1,0,0,97.63,0.0,1,1,1,1,0,0,1,0,Male,San Diego,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T23:24:36.803325,CUST_002523,0,1,1,41,117.75,5259.62,1,0,1,1,1,0,1,0,Female,San Diego,One year,Electronic check,Fiber optic
2026-05-08T23:25:36.810518,CUST_002524,0,1,0,71,114.48,8493.69,1,0,1,1,0,0,1,1,Female,Phoenix,Two year,Credit card (automatic),Fiber optic
2026-05-08T23:26:36.826776,CUST_002525,0,0,0,8,84.46,740.77,1,0,1,1,1,0,0,1,Female,Miami,Month-to-month,Electronic check,DSL
2026-05-08T23:27:36.835934,CUST_002526,0,0,0,11,47.11,481.17,1,1,0,0,0,0,0,0,Female,Phoenix,Month-to-month,Mailed check,No
2026-05-08T23:28:36.841978,CUST_002527,1,1,1,33,94.22,2931.74,1,1,0,0,1,1,1,0,Male,New York,One year,Bank transfer (automatic),DSL
2026-05-08T23:29:36.847315,CUST_002528,0,1,1,12,73.04,961.12,0,0,1,0,1,1,1,0,Female,Phoenix,Month-to-month,Electronic check,DSL
2026-05-08T23:30:36.854701,CUST_002529,0,1,0,7,100.36,663.93,1,0,0,1,1,0,1,0,Male,New York,Month-to-month,Electronic check,Fiber optic
2026-05-08T23:31:36.866855,CUST_002530,0,0,1,23,65.66,1565.88,0,0,0,1,1,0,0,1,Female,Los Angeles,One year,Mailed check,DSL
2026-05-08T23:32:36.883777,CUST_002531,0,1,0,57,131.69,7650.43,1,1,1,1,1,0,0,1,Male,New York,Two year,Credit card (automatic),Fiber optic
2026-05-08T23:33:36.910706,CUST_002532,1,0,0,32,91.81,2773.15,1,1,0,1,1,0,1,0,Male,Los Angeles,One year,Bank transfer (automatic),DSL
2026-05-08T23:34:36.917960,CUST_002533,0,0,1,61,44.88,2542.69,1,0,0,0,0,0,0,0,Female,Dallas,Two year,Bank transfer (automatic),No
2026-05-08T23:35:36.935457,CUST_002534,0,0,0,0,102.79,0.0,1,1,0,0,1,1,0,1,Male,Dallas,Month-to-month,Electronic check,DSL
2026-05-08T23:36:36.950740,CUST_002535,0,1,0,2,56.93,115.02,0,0,0,1,0,0,1,0,Male,Dallas,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T23:37:36.965247,CUST_002536,1,1,0,42,108.75,4350.16,1,1,0,0,0,0,1,1,Female,New York,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T23:38:36.979063,CUST_002537,0,0,1,21,47.64,1062.94,1,1,0,0,0,0,0,0,Male,Houston,Month-to-month,Credit card (automatic),No
2026-05-08T23:39:36.986216,CUST_002538,0,1,0,51,118.36,5702.47,1,1,1,1,0,0,1,1,Female,Los Angeles,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T23:40:37.006590,CUST_002539,0,1,1,21,80.06,1822.15,1,0,0,0,0,1,0,1,Female,Los Angeles,Month-to-month,Mailed check,DSL
2026-05-08T23:41:37.016900,CUST_002540,0,1,0,56,103.76,5893.21,1,0,1,0,0,1,1,0,Male,Houston,Two year,Bank transfer (automatic),Fiber optic
2026-05-08T23:42:37.026949,CUST_002541,0,1,1,67,48.69,3444.55,1,0,0,0,0,0,0,0,Female,Dallas,Two year,Bank transfer (automatic),No
2026-05-08T23:43:37.050107,CUST_002542,0,0,0,7,101.7,781.2,1,1,0,1,0,0,1,0,Female,San Diego,Month-to-month,Bank transfer (automatic),Fiber optic
2026-05-08T23:44:37.065573,CUST_002543,0,0,0,24,102.7,2642.61,1,0,1,1,0,0,1,1,Female,San Diego,Month-to-month,Electronic check,DSL
2026-05-08T23:45:37.092266,CUST_002544,0,1,0,24,94.5,2290.64,1,0,1,0,0,0,0,1,Male,San Diego,Month-to-month,Credit card (automatic),Fiber optic
2026-05-08T23:46:37.098382,CUST_002545,0,1,0,18,102.0,1789.1,1,0,1,1,1,1,1,0,Female,Los Angeles,Month-to-month,Credit card (automatic),DSL
2026-05-08T23:47:37.114836,CUST_002546,0,0,1,8,108.6,834.22,1,0,1,1,0,1,1,0,Male,San Francisco,Month-to-month,Electronic check,Fiber optic
2026-05-08T23:48:37.118167,CUST_002547,1,1,0,11,105.94,1262.3,1,1,0,0,1,0,1,0,Male,New York,Month-to-month,Electronic check,Fiber optic
2026-05-08T23:49:37.131432,CUST_002548,0,0,1,17,43.27,675.06,1,0,0,0,0,0,0,0,Male,Seattle,Month-to-month,Credit card (automatic),No
2026-05-08T23:50:37.141313,CUST_002549,0,1,0,14,79.71,1015.29,1,1,0,0,0,0,1,0,Male,Chicago,One year,Credit card (automatic),DSL
2026-05-08T23:51:37.157680,CUST_002550,0,0,1,19,82.58,1505.15,1,0,0,0,1,0,0,1,Female,San Francisco,Month-to-month,Bank transfer (automatic),DSL
2026-05-08T23:52:37.164972,CUST_002551,0,1,0,21,21.18,439.67,0,0,0,0,0,0,0,0,Male,San Francisco,One year,Credit card (automatic),No
2026-05-08T23:53:37.182700,CUST_002552,0,1,0,24,49.19,1114.28,1,0,0,0,0,0,0,0,Male,San Francisco,Month-to-month,Credit card (automatic),No
2026-05-08T23:54:37.193504,CUST_002553,0,0,1,9,94.37,801.58,1,0,1,1,1,1,0,1,Female,Miami,Month-to-month,Credit card (automatic),DSL
2026-05-08T23:55:37.207081,CUST_002554,1,0,1,16,93.65,1373.87,1,1,1,0,0,0,0,0,Female,Seattle,Month-to-month,Credit card (automatic),Fiber optic
2026-05-08T23:56:37.223267,CUST_002555,1,1,0,67,41.89,2762.1,1,0,0,0,0,0,0,0,Female,New York,Two year,Bank transfer (automatic),No
2026-05-08T23:57:37.227030,CUST_002556,0,0,0,21,105.75,2061.57,1,0,1,1,0,0,0,1,Male,Chicago,Month-to-month,Electronic check,Fiber optic
2026-05-08T23:58:37.239655,CUST_002557,0,0,0,0,105.89,0.0,1,0,0,1,1,1,0,0,Male,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-05-08T23:59:37.249507,CUST_002558,0,0,1,19,86.65,1715.48,1,0,0,0,0,1,1,0,Male,San Francisco,Month-to-month,Credit card (automatic),DSL
2026-05-09T00:00:37.262209,CUST_002559,0,1,0,23,48.32,1010.96,1,1,0,0,0,0,0,0,Male,Seattle,Month-to-month,Electronic check,No
2026-05-09T08:15:04.863009,CUST_002560,0,1,0,6,86.64,508.71,1,0,1,0,1,0,1,0,Female,New York,Month-to-month,Electronic check,DSL
2026-05-09T08:16:04.882455,CUST_002561,0,1,1,16,103.58,1621.58,1,0,0,1,1,1,0,1,Female,New York,Month-to-month,Electronic check,DSL
2026-05-09T08:17:04.893472,CUST_002562,0,0,1,51,55.18,2994.09,1,1,0,0,0,0,0,0,Female,San Francisco,Two year,Credit card (automatic),No
2026-05-09T08:18:04.905094,CUST_002563,0,0,0,4,108.45,475.97,1,1,1,0,1,1,1,1,Female,Houston,Month-to-month,Electronic check,DSL
2026-05-09T08:19:04.912072,CUST_002564,0,0,0,13,103.0,1320.52,1,1,1,1,1,0,1,0,Female,Miami,One year,Credit card (automatic),DSL
2026-05-09T08:20:04.915635,CUST_002565,0,0,0,6,80.21,467.73,1,1,0,0,1,0,0,1,Male,Los Angeles,Month-to-month,Electronic check,DSL
2026-05-09T08:21:04.924920,CUST_002566,0,1,1,16,105.83,1820.26,1,1,1,0,0,0,1,0,Female,New York,One year,Bank transfer (automatic),Fiber optic
2026-05-09T08:22:04.928738,CUST_002567,0,1,0,45,106.54,4470.65,1,0,0,0,0,1,0,1,Male,Chicago,One year,Credit card (automatic),Fiber optic
2026-05-09T08:23:04.944842,CUST_002568,0,0,0,18,52.2,872.7,1,0,0,0,0,0,0,0,Male,Seattle,Month-to-month,Mailed check,No
2026-05-09T08:24:04.954897,CUST_002569,0,1,1,17,99.38,1533.95,1,0,1,1,1,1,1,1,Female,Miami,One year,Mailed check,DSL
2026-05-09T08:25:04.968156,CUST_002570,0,1,0,12,102.48,1307.76,1,1,0,0,1,0,0,0,Female,San Diego,One year,Bank transfer (automatic),Fiber optic
2026-05-09T08:26:04.977386,CUST_002571,0,0,0,57,119.53,7010.58,1,1,0,1,1,0,1,0,Male,Seattle,Two year,Bank transfer (automatic),Fiber optic
2026-05-09T08:27:04.984180,CUST_002572,0,0,0,27,105.55,2834.94,1,1,0,0,0,0,1,1,Male,Los Angeles,One year,Mailed check,Fiber optic
2026-05-09T08:28:04.992351,CUST_002573,0,0,1,25,54.52,1461.11,1,1,0,0,0,0,0,0,Male,Los Angeles,Two year,Bank transfer (automatic),No
2026-05-09T08:29:05.008350,CUST_002574,0,0,1,28,108.77,3276.51,1,1,0,0,0,1,1,1,Female,New York,One year,Bank transfer (automatic),Fiber optic
2026-05-09T08:30:05.014266,CUST_002575,0,1,0,28,89.82,2376.83,0,0,0,0,1,0,1,1,Female,Chicago,Two year,Credit card (automatic),Fiber optic
